Player,Position,Team,Shot Index,PSA Index,Passing Index,Entry Index,Danger Pass Index,Danger Shot Index,Takeaways Index,Puck Recovery Index,labels
Emma Woods,F,Toronto Six,0.8089414689753947,-0.05046173744199943,1.2808034365626901,0.15558052381652065,0.8287508054309642,-0.4910978924865968,0.3169760214461015,-0.10220287462743609,1
Emily Janiga,F,Metropolitan Riveters,-0.3557066842378062,-0.4881829536515928,0.0028873248370698324,0.07985676322196406,-0.3667043739385616,-0.4006147275593692,2.6308004494588197,0.14033889696458474,1
Kelly Babstock,F,Metropolitan Riveters,0.6182992588940724,0.3666112043027233,0.044564172072764904,1.2805217960725968,1.2612166125568083,1.1650149333610944,0.7812694450688019,0.07314460202663035,1
Jayne Lewis,F,Metropolitan Riveters,-0.761542493876089,-0.6280583613168443,-0.822230054778709,-0.8740049017649276,-0.773684620562404,-0.6801914527237376,-0.9211397748811008,-0.9499121983667335,3
Breanne Wilson-Bennett,F,Toronto Six,0.5096794845541075,0.912199302349409,0.6424129279665097,0.09840238893981657,0.4055853382433104,1.16306439806925,2.6613712098619615,1.4894144728552252,2
Kendall Cornine,F,Metropolitan Riveters,0.06488679120550514,0.3666112043027233,-0.11709147781114289,0.6201560280047488,-0.18017176090263384,-0.027845760673544512,-0.3957048304521186,0.9163856835719464,1
Paige Voight,F,Metropolitan Riveters,-0.6434811674358613,-0.6125166493540388,0.04456417207276476,-0.6405422564884159,-0.3667043739385616,-0.4006147275593692,0.42397368285709414,0.14033889696458474,1
Natalie Marcuzzi,F,Toronto Six,0.5096794845541075,-0.3702879671908808,0.008074917436369775,0.09840238893981691,-0.428783321441181,0.1667201346879377,2.1110975226054265,0.7360114344496518,1
Taylor Woods,F,Toronto Six,1.6273881984624512,-0.09024111925156174,3.016200289108315,-0.25406556577959255,-0.428783321441181,-0.2333563262837092,0.2023356699343235,5.803316134385616,2
Mallory Rushton,F,Metropolitan Riveters,-0.09006869974729385,-0.2395155622467008,0.0870829758182717,-0.21363913369707963,-0.5193219664225022,0.4940307929666102,-0.7319831948866673,-0.23443491705555605,1
Theresa Knutson,F,Metropolitan Riveters,1.0610292330449267,0.13348552486063714,-0.11709147781114289,0.24661579556232974,1.2612166125568083,0.4940307929666102,-0.3957048304521186,-0.11708150054419879,1
Taytum Clairmont,F,Toronto Six,-0.592718151081519,-0.00431765454290718,0.15230478836509756,-0.12247752935101311,-0.2852360251513761,-0.3141409962875993,-0.2275656482348442,-0.07633206261888416,1
Julie Allen,F,Toronto Six,-0.8154247441392214,-0.6153289591377846,-0.7438343622868562,-0.8415121569786079,-0.5992457357853238,-0.6834423448768115,-0.3479380173222114,-0.8558308766156929,3
Rebecca Russo,F,Metropolitan Riveters,-0.46638917777551986,-0.3793909699119527,0.4575438401355599,-0.6405422564884159,-0.18017176090263384,-0.027845760673544512,-0.3957048304521186,0.8302634182289346,1
Kate Leary,F,Metropolitan Riveters,-0.09006869974729385,2.4181171833930826,0.8818899210808177,1.527325163936338,2.5330298832563165,-0.23286869246074796,-0.3957048304521186,1.375388965894593,5
Emily Fluke,F,Toronto Six,-0.6595301289988298,-0.5134937417053052,-0.753892369535102,-0.753786799359555,-0.6441042658758881,-0.5603418953470741,-0.5542906500434112,-0.6506640892087406,3
Mikyla Grant-Mentis,F,Toronto Six,2.5140388220734278,1.6918751858168306,1.1310563092307977,3.1938542934978282,1.230982291909688,0.8399257180536893,1.1481185699064915,1.2543275289514257,0
Sarah-Eve Coutu Godbout,F,Toronto Six,1.6273881984624512,-0.16979988287068662,-0.14504115407090523,0.34747974360819917,0.07363221557313641,0.8399257180536893,0.047571195393422715,0.016127969863854164,1
Amy Curlew,F,Toronto Six,-0.7152067772632557,-0.5771407526006049,-0.7828945846101407,-0.6911258296316599,-0.4915852635679705,-0.3872318881958809,-0.8294274936716789,-0.8558308766156929,3
Brooke Avery,F,Metropolitan Riveters,-0.8279519899987171,-0.5658915134656216,-0.6778345133459478,-0.8206420114160106,-0.7906421308383971,-0.6988299010680286,-0.8370701837724636,-0.9006994753135836,3
Mackenzie MacNeil,F,Toronto Six,0.11298336567007494,-0.47212318462336034,-0.3984443463932133,1.0383169348582413,0.9319254246392612,-0.14487787818421025,0.3685641796264014,0.2824848517605993,1
Brooke Boquist,F,Toronto Six,0.6941083819300169,0.059329356352392656,0.5160531087506843,-0.4201171355585141,0.8287508054309642,0.43215547898643386,-0.8437575376106508,-0.30871944353048697,1
Cailey Hutchison,F,Metropolitan Riveters,-0.7098906635584894,-0.5658915134656216,-0.6778345133459478,-0.8206420114160106,-0.773684620562404,-0.6801914527237376,0.42397368285709414,-0.668831837851628,3
Taylor Wasylk,F,Buffalo Beauts,-0.12727552667098843,-0.5940773300761336,-0.6121404805909181,-0.6095460671205352,-0.2326340583189885,-0.5619337115047863,-0.7163442650446078,-0.4687093654271633,3
Maeve Reilly,F,Connecticut Whale,-0.8145408265481623,-0.6280583613168443,-0.9732535561782463,-0.815030437629319,-0.7906421308383971,-0.6648983669027806,-0.8706980202159189,-1.068217115277159,3
Sarah Hughson,F,Connecticut Whale,-0.7743073361964968,-0.5867206119724747,-0.9924912834082535,-0.8642640567012367,-0.7514099248608871,-0.6648983669027806,-0.7193727562203718,-1.068217115277159,3
