Player,Position_x,Team_x,Shot Index,PSA Index,Passing Index,Entry Index,Danger Pass Index,Danger Shot Index,Takeaways Index,Puck Recovery Index,Var1,Var2,Position_y,Team_y,labels
Jonna Curtis,F,Minnesota Whitecaps,0.4444444444444445,0.275,1.7393700787401574,1.207286432160804,0.8480769230769232,0.25,0.1655629139072847,1.3347064881565396,1.6601032274967886,0.87621356276927,F,Minnesota Whitecaps,Shooter
Audra Richards,F,Minnesota Whitecaps,0.2177777777777777,0.0363636363636363,0.5529527559055119,0.2462311557788944,0.1557692307692307,0.25,0.0413907284768211,0.6696704428424305,-0.12026494307894636,0.2826526239757098,F,Minnesota Whitecaps,Dependent
Meaghan Pezon,F,Minnesota Whitecaps,0.0711111111111111,0.0818181818181818,1.137007874015748,0.0452261306532663,0.0173076923076923,0.0625,0.1341059602649006,0.4984552008238928,0.15598009019622294,-1.3808481591648798,F,Minnesota Whitecaps,Balanced
Brooke White,F,Minnesota Whitecaps,0.0,0.0022727272727272,0.0238188976377952,0.0201005025125628,0.0019230769230769,0.0,0.0066225165562913,0.0208547888774459,-1.0389865535676936,-0.13541112954564466,F,Minnesota Whitecaps,Dependent
Kayla Friesen,F,Connecticut Whale,0.643552311435523,0.1683848797250859,1.023498062015504,0.2539682539682539,0.5536723163841808,0.1823361823361823,0.2444444444444444,1.0781671159029649,0.6559834745214473,0.2510449766373847,F,Connecticut Whale,Balanced
Nicole Guagliardo,F,Connecticut Whale,0.0894160583941605,0.0463917525773195,0.4451308139534883,0.1296296296296296,0.1525423728813559,0.0384615384615384,0.0121212121212121,0.2587601078167116,-0.489844552326027,-0.26958273354212076,F,Connecticut Whale,Dependent
Erin Gehen,F,Buffalo Beauts,0.1830508474576271,0.3177966101694915,1.1118029236599891,0.3642191142191142,0.1428571428571428,0.0919540229885057,0.1286089238845144,0.7588675919806125,0.4379741694921047,-0.6137382625548694,F,Buffalo Beauts,Balanced
Jordan Juron,F,Buffalo Beauts,0.4751412429378531,0.2033898305084746,1.2564519039884496,0.393939393939394,0.1428571428571428,0.3232758620689655,0.2893700787401574,0.9941617096276713,0.7621946680426697,0.07726656478824827,F,Buffalo Beauts,Balanced
Janine Weber,F,Connecticut Whale,0.7673357664233577,0.1262886597938144,0.968204941860465,0.3386243386243386,0.211864406779661,0.7713675213675214,0.0969696969696969,0.7044025157232705,0.4950327084213541,1.7484002529799862,F,Connecticut Whale,Shooter
Emma Vlasic,F,Connecticut Whale,0.2052919708029197,0.3711340206185567,1.162790697674419,0.1322751322751322,0.0529661016949152,0.3076923076923077,0.2181818181818181,0.8634321653189577,0.5021086660923,-0.7207629179052134,F,Connecticut Whale,Balanced
Katelynn Russ,F,Connecticut Whale,0.6167883211678832,0.0927835051546391,0.8902616279069767,0.2976190476190476,0.4152542372881356,0.3611111111111111,0.1833333333333333,0.7044025157232705,0.3632774957180708,0.8453898388008785,F,Connecticut Whale,Shooter
Alyssa Wohlfeiler,F,Connecticut Whale,0.5255474452554745,0.7448453608247422,2.3611918604651163,0.8267195767195766,0.211864406779661,0.6923076923076923,0.0969696969696969,0.6073674752920036,1.7827006180906373,0.31830769996236036,F,Connecticut Whale,Shooter
Autumn MacDougall,F,Buffalo Beauts,0.1830508474576271,0.0692090395480226,1.277837935390724,0.393939393939394,0.3968253968253968,0.2068965517241379,0.0321522309711286,0.6531174267459793,0.5480542945825564,-0.4025176092929429,F,Buffalo Beauts,Balanced
Brooke Stacey,F,Buffalo Beauts,0.3254237288135593,0.0692090395480226,0.7804547915538712,0.3082750582750583,0.0634920634920634,0.2816091954022988,0.0321522309711286,0.3332231769112139,-0.05375906618741449,0.3910710671024098,F,Buffalo Beauts,Dependent
Kayla Meneghin,F,Buffalo Beauts,0.0045197740112994,0.0254237288135593,0.1517776574625519,0.1165501165501165,0.0972222222222222,0.0028735632183908,0.0052493438320209,0.0636704119850187,-0.8635557879199398,-0.09319845293160119,F,Buffalo Beauts,Dependent
Hunter Accursi,F,Buffalo Beauts,0.027683615819209,0.001412429378531,0.0982674607471575,0.0209790209790209,0.0158730158730158,0.0229885057471264,0.0059055118110236,0.1273408239700374,-0.9166526700438873,-0.1633067921900658,F,Buffalo Beauts,Dependent
Grace Klienbach,F,Connecticut Whale,0.0583941605839416,0.0231958762886597,0.2100290697674418,0.033068783068783,0.0084745762711864,0.0534188034188034,0.0242424242424242,0.1518418688230009,-0.794683336070268,-0.18907436797965133,F,Connecticut Whale,Dependent
Sarah Schwenzfeier,F,Connecticut Whale,0.1313868613138686,0.0025773195876288,0.3844476744186046,0.2235449735449735,0.0529661016949152,0.0534188034188034,0.1833333333333333,0.5175202156334232,-0.4000696986457226,-0.052708052478676215,F,Connecticut Whale,Dependent
Kaycie Anderson,F,Connecticut Whale,0.1788321167883211,0.0412371134020618,0.276344476744186,0.0846560846560846,0.0529661016949152,0.2136752136752137,0.0136363636363636,0.3243486073674753,-0.5849874998055529,0.2721885564621419,F,Connecticut Whale,Dependent
Maddie Bishop,F,Connecticut Whale,0.0145985401459854,0.0231958762886597,0.1046511627906976,0.033068783068783,0.0084745762711864,0.0,0.0378787878787878,0.0505390835579514,-0.9446132632752396,-0.2005547118264791,F,Connecticut Whale,Dependent
Amanda Conway,F,Connecticut Whale,0.0912408759124087,0.0412371134020618,0.2225654069767441,0.0846560846560846,0.0190677966101694,0.1047008547008547,0.0136363636363636,0.1293800539083558,-0.7608844286117987,0.04031522935810206,F,Connecticut Whale,Dependent
Iveta Klimasova,F,Buffalo Beauts,0.0813559322033898,0.0508474576271186,0.3035553149251038,0.0705128205128205,0.0357142857142857,0.035919540229885,0.0164041994750656,0.2644855695087023,-0.6437388198393142,-0.25829669480356215,F,Buffalo Beauts,Dependent
Mackenzie Lancaster,F,Connecticut Whale,0.1472019464720194,0.0859106529209622,0.7596899224806203,0.4514991181657848,0.0706214689265536,0.1396011396011396,0.0181818181818181,0.4324648098233004,-0.04401775375821418,0.10170265796186093,F,Connecticut Whale,Balanced
Neve Van Pelt,F,Buffalo Beauts,0.0244067796610169,0.0271186440677966,0.1732539252842447,0.0174825174825174,0.019047619047619,0.0068965517241379,0.0637795275590551,0.1908790482485129,-0.8202951187153529,-0.3208050046842138,F,Buffalo Beauts,Dependent
Kristin Lewicki,F,Buffalo Beauts,0.2491525423728813,0.4081920903954802,1.3211514167117848,0.4248251748251748,0.2867063492063492,0.6336206896551725,0.1896325459317585,0.7772637144745539,0.7828095101734664,0.3685369786008518,F,Buffalo Beauts,Balanced
Cassidy MacPherson,F,Buffalo Beauts,0.203954802259887,0.2768361581920904,1.365186789388197,0.4248251748251748,0.3581349206349206,0.0919540229885057,0.2624671916010498,0.9323639568186826,0.7910789893142377,-0.7677465203652504,F,Buffalo Beauts,Balanced
Shiann Darkangelo,F,Toronto Six,0.4909090909090909,0.496031746031746,3.474177364615612,0.5171717171717173,0.8843669250645996,0.313953488372093,0.3643250688705234,2.01183970856102,3.295832469339583,-2.4874903879365124,F,Toronto Six,Playmaker
Madison Packer,F,Metropolitan Riveters,0.4518072289156626,0.3875968992248062,3.0547073791348605,0.5505376344086022,0.7179487179487181,0.4694835680751174,0.5681818181818182,1.335036185610898,2.62729666218629,-1.5712229256342698,F,Metropolitan Riveters,Playmaker
Emma Woods,F,Toronto Six,0.4454545454545454,0.144047619047619,1.7291943337760072,0.334090909090909,0.3498062015503876,0.0523255813953488,0.1487603305785124,0.4426229508196722,0.8545566479740111,-0.9201976283504111,F,Toronto Six,Balanced
Emily Janiga,F,Metropolitan Riveters,0.1285140562248996,0.0348837209302325,0.763676844783715,0.3096774193548387,0.0915750915750915,0.0751173708920187,0.4267676767676767,0.5517241379310345,-0.01450727981778669,-0.3570713852463518,F,Metropolitan Riveters,Balanced
Kelly Babstock,F,Metropolitan Riveters,0.393574297188755,0.2480620155038759,0.7951653944020357,0.6967741935483871,0.4432234432234432,0.4694835680751174,0.2045454545454545,0.5214985100042572,0.3136526377823253,1.551518198171292,F,Metropolitan Riveters,Shooter
Jayne Lewis,F,Metropolitan Riveters,0.0180722891566265,0.0,0.140267175572519,0.0021505376344086,0.0036630036630036,0.0046948356807511,0.0,0.0613026819923371,-0.9252823567694172,-0.28284141368695953,F,Metropolitan Riveters,Dependent
Breanne Wilson-Bennett,F,Toronto Six,0.3640151515151515,0.3841269841269841,1.246864394274753,0.3156565656565656,0.2583979328165375,0.4689922480620155,0.4304407713498623,1.1585711394454563,0.8732779323934191,0.012896321477688879,F,Toronto Six,Balanced
Kendall Cornine,F,Metropolitan Riveters,0.2429718875502008,0.2480620155038759,0.6730279898218829,0.4838709677419355,0.1318681318681318,0.1690140845070422,0.0631313131313131,0.9008088548318433,0.1783937438947356,0.3446643614610695,F,Metropolitan Riveters,Balanced
Paige Voight,F,Metropolitan Riveters,0.0502008032128514,0.003875968992248,0.7951653944020356,0.0774193548387096,0.0915750915750915,0.0751173708920187,0.1616161616161616,0.5517241379310345,-0.09357194430273916,-0.8947828677830371,F,Metropolitan Riveters,Balanced
Natalie Marcuzzi,F,Toronto Six,0.3640151515151515,0.0642857142857142,0.7675962815405046,0.3156565656565657,0.0781653746770025,0.2180232558139535,0.3643250688705234,0.819672131147541,0.18448797166962236,0.207268566821792,F,Toronto Six,Balanced
Taylor Woods,F,Toronto Six,0.6681818181818182,0.1341269841269841,3.040357090157887,0.202020202020202,0.0781653746770025,0.1172480620155038,0.1349862258953168,3.0990690143695603,3.1156339868184384,-3.0983442784387805,F,Toronto Six,Playmaker
Mallory Rushton,F,Metropolitan Riveters,0.2008032128514056,0.0968992248062015,0.8272900763358778,0.2150537634408602,0.0586080586080586,0.3004694835680751,0.0227272727272727,0.3831417624521072,-0.03826373613418173,-0.0058050913818177025,F,Metropolitan Riveters,Balanced
Theresa Knutson,F,Metropolitan Riveters,0.5140562248995983,0.189922480620155,0.6730279898218829,0.3634408602150538,0.4432234432234432,0.3004694835680751,0.0631313131313131,0.4359301830566198,0.0626754396725748,1.0381903495353955,F,Metropolitan Riveters,Shooter
Taytum Clairmont,F,Toronto Six,0.0640151515151515,0.1555555555555555,0.8765678028626235,0.2444444444444444,0.109173126614987,0.0968992248062015,0.0833333333333333,0.4542602712001619,0.006907064405441508,-0.6184512648667015,F,Toronto Six,Balanced
Julie Allen,F,Toronto Six,0.0034090909090909,0.0031746031746031,0.1994983030839604,0.0126262626262626,0.041343669250646,0.003875968992248,0.0688705234159779,0.1036227484314916,-0.844660254407602,-0.3670742921946151,F,Toronto Six,Dependent
Rebecca Russo,F,Metropolitan Riveters,0.0983935742971887,0.0620155038759689,1.1071882951653942,0.0774193548387096,0.1318681318681318,0.1690140845070422,0.0631313131313131,0.8620689655172414,0.34203595522473357,-1.0960681961602645,F,Metropolitan Riveters,Balanced
Kate Leary,F,Metropolitan Riveters,0.2008032128514056,0.7596899224806203,1.427798982188295,0.7763440860215054,0.7179487179487181,0.1173708920187793,0.0631313131313131,1.1072796934865898,1.167659121688816,-0.1424835772471949,F,Metropolitan Riveters,Balanced
Emily Fluke,F,Toronto Six,0.0458333333333333,0.0285714285714285,0.1918990703851261,0.0409090909090909,0.0316537467700258,0.0348837209302325,0.0440771349862259,0.1959117587532888,-0.7859968548482057,-0.2129788509032424,F,Toronto Six,Dependent
Mikyla Grant-Mentis,F,Toronto Six,0.9094696969696968,0.5785714285714285,1.616054301313265,1.3136363636363635,0.4366925064599483,0.3875968992248062,0.2486225895316804,1.052823315118397,1.5639911377559044,2.085668349975273,F,Toronto Six,Shooter
Sarah-Eve Coutu Godbout,F,Toronto Six,0.6681818181818182,0.1142857142857142,0.6519108750184448,0.3959595959595959,0.1866925064599483,0.3875968992248062,0.1163911845730027,0.4958510422991297,0.06801421929501415,1.4202668992109788,F,Toronto Six,Shooter
Amy Curlew,F,Toronto Six,0.0306818181818181,0.0126984126984126,0.1699867197875166,0.0611111111111111,0.0645994832041343,0.0784883720930232,0.0110192837465564,0.1036227484314916,-0.8362852477524003,-0.052892917095529415,F,Toronto Six,Dependent
Brooke Avery,F,Metropolitan Riveters,0.0,0.0155038759689922,0.2493638676844783,0.0193548387096774,0.0,0.0,0.0101010101010101,0.0834397616006811,-0.8223084302844156,-0.4340790106467214,F,Metropolitan Riveters,Dependent
Mackenzie MacNeil,F,Toronto Six,0.256060606060606,0.0388888888888888,0.4604544783827652,0.6186868686868686,0.3720930232558139,0.1395348837209302,0.1549586776859504,0.6156648451730419,-0.07812087441394326,0.9805320929914602,F,Toronto Six,Shooter
Brooke Boquist,F,Toronto Six,0.4142045454545454,0.1714285714285714,1.151394422310757,0.1484848484848485,0.3498062015503876,0.2848837209302325,0.009297520661157,0.3497267759562841,0.3096662417946343,-0.11439128012565548,F,Toronto Six,Balanced
Cailey Hutchison,F,Metropolitan Riveters,0.0321285140562249,0.0155038759689922,0.2493638676844783,0.0193548387096774,0.0036630036630036,0.0046948356807511,0.1616161616161616,0.1877394636015325,-0.7552245580861007,-0.41613619083422704,F,Metropolitan Riveters,Dependent
Taylor Wasylk,F,Buffalo Beauts,0.1906779661016949,0.0084745762711864,0.2989983757444505,0.0874125874125874,0.1205357142857142,0.0344827586206896,0.0246062992125984,0.2777594183740912,-0.6040728865229712,-0.025705883957637513,F,Buffalo Beauts,Dependent
Maeve Reilly,F,Connecticut Whale,0.0036496350364963,0.0,0.0261627906976744,0.0211640211640211,0.0,0.0085470085470085,0.006060606060606,0.0080862533692722,-1.0413294019767558,-0.11193559635501782,F,Connecticut Whale,Dependent
Sarah Hughson,F,Connecticut Whale,0.0145985401459854,0.0103092783505154,0.0116279069767441,0.0052910052910052,0.0084745762711864,0.0085470085470085,0.0242424242424242,0.0080862533692722,-1.050302794832288,-0.10448522442548396,F,Connecticut Whale,Dependent
